_id,FHRSID,ChangesByServerID,LocalAuthorityBusinessID,BusinessName,BusinessType,BusinessTypeID,AddressLine1,AddressLine2,AddressLine3,AddressLine4,PostCode,Phone,RatingValue,RatingKey,RatingDate,LocalAuthorityCode,LocalAuthorityName,LocalAuthorityWebSite,LocalAuthorityEmailAddress,scores,SchemeType,geocode,RightToReply,Distance,NewRatingPending,meta,links
676ee56977c2ee147875f006,1411011,0,21/00574/FOOD,School 21,School/college/university,7845,91 Pitchford Street,Stratford,London,,E15 4RZ,,5,fhrs_5_en-gb,2021-11-15T00:00:00,525,Newham,https://www.newham.gov.uk,food@newham.gov.uk,"{'Hygiene': 5, 'Structural': 5, 'ConfidenceInManagement': 5}",FHRS,"{'longitude': 0.003509, 'latitude': 51.538189}",,4652.057387080699,False,"{'dataSource': None, 'extractDate': '0001-01-01T00:00:00', 'itemCount': 0, 'returncode': None, 'totalCount': 0, 'totalPages': 0, 'pageSize': 0, 'pageNumber': 0}","[{'rel': 'self', 'href': 'http://api.ratings.food.gov.uk/establishments/1411011'}]"
676ee56977c2ee147875f009,1400004,0,21/00485/FOOD,Wraps & Wings Limited,Restaurant/Cafe/Canteen,1,3 West Ham Lane,Stratford,London,,E15 4PH,,4,fhrs_4_en-gb,2022-04-27T00:00:00,525,Newham,https://www.newham.gov.uk,food@newham.gov.uk,"{'Hygiene': 10, 'Structural': 5, 'ConfidenceInManagement': 5}",FHRS,"{'longitude': 0.004142, 'latitude': 51.539464}",,4652.080979424328,False,"{'dataSource': None, 'extractDate': '0001-01-01T00:00:00', 'itemCount': 0, 'returncode': None, 'totalCount': 0, 'totalPages': 0, 'pageSize': 0, 'pageNumber': 0}","[{'rel': 'self', 'href': 'http://api.ratings.food.gov.uk/establishments/1400004'}]"
676ee56977c2ee147875f00a,1079200,0,18/00403/FOOD,Eggfree Cake Box,Retailers - other,4613,57 West Ham Lane,Stratford,London,,E15 4PH,,5,fhrs_5_en-gb,2019-02-28T00:00:00,525,Newham,https://www.newham.gov.uk,food@newham.gov.uk,"{'Hygiene': 0, 'Structural': 0, 'ConfidenceInManagement': 0}",FHRS,"{'longitude': 0.004142, 'latitude': 51.539464}",,4652.080979424328,False,"{'dataSource': None, 'extractDate': '0001-01-01T00:00:00', 'itemCount': 0, 'returncode': None, 'totalCount': 0, 'totalPages': 0, 'pageSize': 0, 'pageNumber': 0}","[{'rel': 'self', 'href': 'http://api.ratings.food.gov.uk/establishments/1079200'}]"
676ee56977c2ee147875f00d,640265,0,08/00351/FOOD,Cafe Olympic,Takeaway/sandwich shop,7844,61 West Ham Lane,Stratford,London,,E15 4PH,,5,fhrs_5_en-gb,2020-10-08T00:00:00,525,Newham,https://www.newham.gov.uk,food@newham.gov.uk,"{'Hygiene': 0, 'Structural': 5, 'ConfidenceInManagement': 5}",FHRS,"{'longitude': 0.004142, 'latitude': 51.539464}",,4652.080979424328,False,"{'dataSource': None, 'extractDate': '0001-01-01T00:00:00', 'itemCount': 0, 'returncode': None, 'totalCount': 0, 'totalPages': 0, 'pageSize': 0, 'pageNumber': 0}","[{'rel': 'self', 'href': 'http://api.ratings.food.gov.uk/establishments/640265'}]"
676ee56977c2ee147875f011,718156,0,14/00739/FOOD,Domino's Pizza,Takeaway/sandwich shop,7844,50 Romford Road,Stratford,London,,E15 4BZ,,5,fhrs_5_en-gb,2018-12-11T00:00:00,525,Newham,https://www.newham.gov.uk,food@newham.gov.uk,"{'Hygiene': 0, 'Structural': 5, 'ConfidenceInManagement': 0}",FHRS,"{'longitude': 0.006349, 'latitude': 51.542115}",,4652.0975717597175,False,"{'dataSource': None, 'extractDate': '0001-01-01T00:00:00', 'itemCount': 0, 'returncode': None, 'totalCount': 0, 'totalPages': 0, 'pageSize': 0, 'pageNumber': 0}","[{'rel': 'self', 'href': 'http://api.ratings.food.gov.uk/establishments/718156'}]"
676ee56977c2ee147875f012,1396731,0,21/00392/FOOD,The Humanitarian And Saving Lives Trust,Retailers - other,4613,49 West Ham Lane,Stratford,London,,E15 4PH,,4,fhrs_4_en-gb,2022-02-21T00:00:00,525,Newham,https://www.newham.gov.uk,food@newham.gov.uk,"{'Hygiene': 0, 'Structural': 5, 'ConfidenceInManagement': 10}",FHRS,"{'longitude': 0.0040261, 'latitude': 51.5395298}",,4652.087612246147,False,"{'dataSource': None, 'extractDate': '0001-01-01T00:00:00', 'itemCount': 0, 'returncode': None, 'totalCount': 0, 'totalPages': 0, 'pageSize': 0, 'pageNumber': 0}","[{'rel': 'self', 'href': 'http://api.ratings.food.gov.uk/establishments/1396731'}]"
676ee56977c2ee147875f013,747713,0,15/00164/FOOD,Epsilon Hotel,Hotel/bed & breakfast/guest house,7842,27A Romford Road,Stratford,London,,E15 4LJ,,5,fhrs_5_en-gb,2018-01-02T00:00:00,525,Newham,https://www.newham.gov.uk,food@newham.gov.uk,"{'Hygiene': 0, 'Structural': 0, 'ConfidenceInManagement': 5}",FHRS,"{'longitude': 0.0065629, 'latitude': 51.542454}",,4652.102184714104,False,"{'dataSource': None, 'extractDate': '0001-01-01T00:00:00', 'itemCount': 0, 'returncode': None, 'totalCount': 0, 'totalPages': 0, 'pageSize': 0, 'pageNumber': 0}","[{'rel': 'self', 'href': 'http://api.ratings.food.gov.uk/establishments/747713'}]"
676ee56977c2ee147875f014,860718,0,08/00321/FOOD,Caner Supermarket,Retailers - other,4613,163 Odessa Road,Forest Gate,London,,E7 9DU,,4,fhrs_4_en-gb,2018-10-12T00:00:00,525,Newham,https://www.newham.gov.uk,food@newham.gov.uk,"{'Hygiene': 0, 'Structural': 5, 'ConfidenceInManagement': 10}",FHRS,"{'longitude': 0.017262, 'latitude': 51.553105}",,4652.102267193788,False,"{'dataSource': None, 'extractDate': '0001-01-01T00:00:00', 'itemCount': 0, 'returncode': None, 'totalCount': 0, 'totalPages': 0, 'pageSize': 0, 'pageNumber': 0}","[{'rel': 'self', 'href': 'http://api.ratings.food.gov.uk/establishments/860718'}]"
676ee56977c2ee147875f018,1156157,0,19/00682/FOOD,The Grill Stratford,Restaurant/Cafe/Canteen,1,38 Romford Road,Stratford,London,,E15 4BZ,,5,fhrs_5_en-gb,2019-06-15T00:00:00,525,Newham,https://www.newham.gov.uk,food@newham.gov.uk,"{'Hygiene': 0, 'Structural': 5, 'ConfidenceInManagement': 0}",FHRS,"{'longitude': 0.0058643, 'latitude': 51.5419804}",,4652.110310454789,False,"{'dataSource': None, 'extractDate': '0001-01-01T00:00:00', 'itemCount': 0, 'returncode': None, 'totalCount': 0, 'totalPages': 0, 'pageSize': 0, 'pageNumber': 0}","[{'rel': 'self', 'href': 'http://api.ratings.food.gov.uk/establishments/1156157'}]"
676ee56977c2ee147875f01b,640800,0,14/00203/FOOD,Cater Trailer - Mobile Unit 2,Mobile caterer,7846,2 - 4 Water Lane,Stratford,London,,E15 4NH,,5,fhrs_5_en-gb,2019-02-16T00:00:00,525,Newham,https://www.newham.gov.uk,food@newham.gov.uk,"{'Hygiene': 0, 'Structural': 0, 'ConfidenceInManagement': 0}",FHRS,"{'longitude': 0.008416, 'latitude': 51.544831}",,4652.121660885459,False,"{'dataSource': None, 'extractDate': '0001-01-01T00:00:00', 'itemCount': 0, 'returncode': None, 'totalCount': 0, 'totalPages': 0, 'pageSize': 0, 'pageNumber': 0}","[{'rel': 'self', 'href': 'http://api.ratings.food.gov.uk/establishments/640800'}]"
676ee56977c2ee147875f01c,640802,0,14/00205/FOOD,Cater Trailer - Mobile Unit 5,Mobile caterer,7846,2 - 4 Water Lane,Stratford,London,,E15 4NH,,5,fhrs_5_en-gb,2019-02-16T00:00:00,525,Newham,https://www.newham.gov.uk,food@newham.gov.uk,"{'Hygiene': 0, 'Structural': 0, 'ConfidenceInManagement': 0}",FHRS,"{'longitude': 0.008416, 'latitude': 51.544831}",,4652.121660885459,False,"{'dataSource': None, 'extractDate': '0001-01-01T00:00:00', 'itemCount': 0, 'returncode': None, 'totalCount': 0, 'totalPages': 0, 'pageSize': 0, 'pageNumber': 0}","[{'rel': 'self', 'href': 'http://api.ratings.food.gov.uk/establishments/640802'}]"
676ee56977c2ee147875f01d,640801,0,14/00204/FOOD,Cater Trailer - Mobile Unit 3,Mobile caterer,7846,2 - 4 Water Lane,Stratford,London,,E15 4NH,,5,fhrs_5_en-gb,2019-02-16T00:00:00,525,Newham,https://www.newham.gov.uk,food@newham.gov.uk,"{'Hygiene': 0, 'Structural': 0, 'ConfidenceInManagement': 0}",FHRS,"{'longitude': 0.008416, 'latitude': 51.544831}",,4652.121660885459,False,"{'dataSource': None, 'extractDate': '0001-01-01T00:00:00', 'itemCount': 0, 'returncode': None, 'totalCount': 0, 'totalPages': 0, 'pageSize': 0, 'pageNumber': 0}","[{'rel': 'self', 'href': 'http://api.ratings.food.gov.uk/establishments/640801'}]"
676ee56977c2ee147875f01e,640803,0,14/00206/FOOD,Cater Trailer - Mobile Unit 4,Mobile caterer,7846,2 - 4 Water Lane,Stratford,London,,E15 4NH,,5,fhrs_5_en-gb,2019-02-16T00:00:00,525,Newham,https://www.newham.gov.uk,food@newham.gov.uk,"{'Hygiene': 0, 'Structural': 0, 'ConfidenceInManagement': 0}",FHRS,"{'longitude': 0.008416, 'latitude': 51.544831}",,4652.121660885459,False,"{'dataSource': None, 'extractDate': '0001-01-01T00:00:00', 'itemCount': 0, 'returncode': None, 'totalCount': 0, 'totalPages': 0, 'pageSize': 0, 'pageNumber': 0}","[{'rel': 'self', 'href': 'http://api.ratings.food.gov.uk/establishments/640803'}]"
676ee56977c2ee147875f01f,640799,0,14/00202/FOOD,Cater Trailer - Mobile Unit 1,Mobile caterer,7846,2 - 4 Water Lane,Stratford,London,,E15 4NH,,5,fhrs_5_en-gb,2019-02-16T00:00:00,525,Newham,https://www.newham.gov.uk,food@newham.gov.uk,"{'Hygiene': 0, 'Structural': 0, 'ConfidenceInManagement': 0}",FHRS,"{'longitude': 0.008416, 'latitude': 51.544831}",,4652.121660885459,False,"{'dataSource': None, 'extractDate': '0001-01-01T00:00:00', 'itemCount': 0, 'returncode': None, 'totalCount': 0, 'totalPages': 0, 'pageSize': 0, 'pageNumber': 0}","[{'rel': 'self', 'href': 'http://api.ratings.food.gov.uk/establishments/640799'}]"
676ee56977c2ee147875f026,765269,0,14/01009/FOOD,Taza,Retailers - other,4613,48 Romford Road,Stratford,London,,E15 4BZ,,5,fhrs_5_en-gb,2020-02-21T00:00:00,525,Newham,https://www.newham.gov.uk,food@newham.gov.uk,"{'Hygiene': 0, 'Structural': 0, 'ConfidenceInManagement': 0}",FHRS,"{'longitude': 0.006349, 'latitude': 51.542115}",,4652.0975717597175,False,"{'dataSource': None, 'extractDate': '0001-01-01T00:00:00', 'itemCount': 0, 'returncode': None, 'totalCount': 0, 'totalPages': 0, 'pageSize': 0, 'pageNumber': 0}","[{'rel': 'self', 'href': 'http://api.ratings.food.gov.uk/establishments/765269'}]"
676ee56977c2ee147875f02a,830641,0,67140/0037/0/000,P And P News,Retailers - other,4613,37 Forest Lane,Stratford,London,,E15 1HA,,5,fhrs_5_en-gb,2018-11-27T00:00:00,525,Newham,https://www.newham.gov.uk,food@newham.gov.uk,"{'Hygiene': 5, 'Structural': 5, 'ConfidenceInManagement': 5}",FHRS,"{'longitude': 0.010033, 'latitude': 51.547186}",,4652.1489467362235,False,"{'dataSource': None, 'extractDate': '0001-01-01T00:00:00', 'itemCount': 0, 'returncode': None, 'totalCount': 0, 'totalPages': 0, 'pageSize': 0, 'pageNumber': 0}","[{'rel': 'self', 'href': 'http://api.ratings.food.gov.uk/establishments/830641'}]"
676ee56977c2ee147875f02e,979275,0,17/00299/FOOD,Cjhascare Ltd,Other catering premises,7841,8 Keogh Road,Stratford,London,,E15 4NR,,4,fhrs_4_en-gb,2017-07-06T00:00:00,525,Newham,https://www.newham.gov.uk,food@newham.gov.uk,"{'Hygiene': 0, 'Structural': 0, 'ConfidenceInManagement': 10}",FHRS,"{'longitude': 0.00901000015437603, 'latitude': 51.5462074279785}",,4652.1504015483815,False,"{'dataSource': None, 'extractDate': '0001-01-01T00:00:00', 'itemCount': 0, 'returncode': None, 'totalCount': 0, 'totalPages': 0, 'pageSize': 0, 'pageNumber': 0}","[{'rel': 'self', 'href': 'http://api.ratings.food.gov.uk/establishments/979275'}]"
676ee56977c2ee147875f032,640604,0,12/00369/FOOD,Fresco Food & Drinks,Retailers - other,4613,44 Romford Road,Stratford,London,,E15 4BZ,,5,fhrs_5_en-gb,2017-07-26T00:00:00,525,Newham,https://www.newham.gov.uk,food@newham.gov.uk,"{'Hygiene': 0, 'Structural': 5, 'ConfidenceInManagement': 5}",FHRS,"{'longitude': 0.006349, 'latitude': 51.542115}",,4652.0975717597175,False,"{'dataSource': None, 'extractDate': '0001-01-01T00:00:00', 'itemCount': 0, 'returncode': None, 'totalCount': 0, 'totalPages': 0, 'pageSize': 0, 'pageNumber': 0}","[{'rel': 'self', 'href': 'http://api.ratings.food.gov.uk/establishments/640604'}]"
676ee56977c2ee147875f03e,1065222,0,18/00264/FOOD,Queens Head,Pub/bar/nightclub,7843,5 - 7 West Ham Lane,Stratford,London,,E15 4PH,,5,fhrs_5_en-gb,2018-08-07T00:00:00,525,Newham,https://www.newham.gov.uk,food@newham.gov.uk,"{'Hygiene': 0, 'Structural': 0, 'ConfidenceInManagement': 0}",FHRS,"{'longitude': 0.0023439, 'latitude': 51.5406287}",,4652.18914702286,False,"{'dataSource': None, 'extractDate': '0001-01-01T00:00:00', 'itemCount': 0, 'returncode': None, 'totalCount': 0, 'totalPages': 0, 'pageSize': 0, 'pageNumber': 0}","[{'rel': 'self', 'href': 'http://api.ratings.food.gov.uk/establishments/1065222'}]"
676ee56977c2ee147875f03f,640861,0,62700/0013/0/000,Ye Olde Black Bull,Pub/bar/nightclub,7843,13 Broadway,Stratford,London,,E15 4BQ,,5,fhrs_5_en-gb,2017-01-23T00:00:00,525,Newham,https://www.newham.gov.uk,food@newham.gov.uk,"{'Hygiene': 0, 'Structural': 0, 'ConfidenceInManagement': 0}",FHRS,"{'longitude': 0.002638, 'latitude': 51.541009}",,4652.192346299922,False,"{'dataSource': None, 'extractDate': '0001-01-01T00:00:00', 'itemCount': 0, 'returncode': None, 'totalCount': 0, 'totalPages': 0, 'pageSize': 0, 'pageNumber': 0}","[{'rel': 'self', 'href': 'http://api.ratings.food.gov.uk/establishments/640861'}]"
676ee56977c2ee147875f040,1279479,0,20/00445/FOOD,UCKG Help Centre Stratford,Other catering premises,7841,7 The Grove,Stratford,London,,E15 1EL,,4,fhrs_4_en-gb,2020-12-08T00:00:00,525,Newham,https://www.newham.gov.uk,food@newham.gov.uk,"{'Hygiene': 5, 'Structural': 0, 'ConfidenceInManagement': 10}",FHRS,"{'longitude': 0.0044631, 'latitude': 51.5430364}",,4652.200031525848,False,"{'dataSource': None, 'extractDate': '0001-01-01T00:00:00', 'itemCount': 0, 'returncode': None, 'totalCount': 0, 'totalPages': 0, 'pageSize': 0, 'pageNumber': 0}","[{'rel': 'self', 'href': 'http://api.ratings.food.gov.uk/establishments/1279479'}]"
676ee56977c2ee147875f041,1431791,0,21/00802/FOOD,Big Joe's Diner,Restaurant/Cafe/Canteen,1,5 The Grove,Stratford,London,,E15 1EL,,5,fhrs_5_en-gb,2022-06-02T00:00:00,525,Newham,https://www.newham.gov.uk,food@newham.gov.uk,"{'Hygiene': 5, 'Structural': 5, 'ConfidenceInManagement': 5}",FHRS,"{'longitude': 0.004171, 'latitude': 51.542763}",,4652.200670416858,False,"{'dataSource': None, 'extractDate': '0001-01-01T00:00:00', 'itemCount': 0, 'returncode': None, 'totalCount': 0, 'totalPages': 0, 'pageSize': 0, 'pageNumber': 0}","[{'rel': 'self', 'href': 'http://api.ratings.food.gov.uk/establishments/1431791'}]"
676ee56977c2ee147875f049,640529,0,12/00020/FOOD,Stratford Best Coffee / Meze & Grill,Restaurant/Cafe/Canteen,1,21 - 23 Broadway,Stratford,London,,E15 4BQ,,4,fhrs_4_en-gb,2021-02-20T00:00:00,525,Newham,https://www.newham.gov.uk,food@newham.gov.uk,"{'Hygiene': 5, 'Structural': 10, 'ConfidenceInManagement': 5}",FHRS,"{'longitude': 0.0011629, 'latitude': 51.5403341}",,4652.2214117226185,False,"{'dataSource': None, 'extractDate': '0001-01-01T00:00:00', 'itemCount': 0, 'returncode': None, 'totalCount': 0, 'totalPages': 0, 'pageSize': 0, 'pageNumber': 0}","[{'rel': 'self', 'href': 'http://api.ratings.food.gov.uk/establishments/640529'}]"
676ee56977c2ee147875f04c,1065229,0,18/00303/FOOD,Xix Nineteen,Restaurant/Cafe/Canteen,1,361 - 367 High Street,Stratford,London,,E15 4QZ,,4,fhrs_4_en-gb,2021-02-05T00:00:00,525,Newham,https://www.newham.gov.uk,food@newham.gov.uk,"{'Hygiene': 5, 'Structural': 10, 'ConfidenceInManagement': 5}",FHRS,"{'longitude': 0.000118999996630009, 'latitude': 51.5394859313965}",,4652.228421260725,False,"{'dataSource': None, 'extractDate': '0001-01-01T00:00:00', 'itemCount': 0, 'returncode': None, 'totalCount': 0, 'totalPages': 0, 'pageSize': 0, 'pageNumber': 0}","[{'rel': 'self', 'href': 'http://api.ratings.food.gov.uk/establishments/1065229'}]"
676ee56977c2ee147875f04d,1063453,0,18/00284/FOOD,Zap Cafe Within Trampoline Centre,Restaurant/Cafe/Canteen,1,369 High Street,Stratford,London,,E15 4QZ,,4,fhrs_4_en-gb,2018-08-07T00:00:00,525,Newham,https://www.newham.gov.uk,food@newham.gov.uk,"{'Hygiene': 0, 'Structural': 5, 'ConfidenceInManagement': 10}",FHRS,"{'longitude': 0.000118999996630009, 'latitude': 51.5394859313965}",,4652.228421260725,False,"{'dataSource': None, 'extractDate': '0001-01-01T00:00:00', 'itemCount': 0, 'returncode': None, 'totalCount': 0, 'totalPages': 0, 'pageSize': 0, 'pageNumber': 0}","[{'rel': 'self', 'href': 'http://api.ratings.food.gov.uk/establishments/1063453'}]"
676ee56977c2ee147875f052,1427055,0,21/00747/FOOD,Pancake Zone,Takeaway/sandwich shop,7844,27 Broadway,Stratford,London,,E15 4BQ,,5,fhrs_5_en-gb,2022-06-11T00:00:00,525,Newham,https://www.newham.gov.uk,food@newham.gov.uk,"{'Hygiene': 5, 'Structural': 5, 'ConfidenceInManagement': 5}",FHRS,"{'longitude': 0.00256399996578693, 'latitude': 51.5409736633301}",,4652.193750180006,False,"{'dataSource': None, 'extractDate': '0001-01-01T00:00:00', 'itemCount': 0, 'returncode': None, 'totalCount': 0, 'totalPages': 0, 'pageSize': 0, 'pageNumber': 0}","[{'rel': 'self', 'href': 'http://api.ratings.food.gov.uk/establishments/1427055'}]"
676ee56977c2ee147875f053,1204816,0,19/00967/FOOD,I Fratelli,Takeaway/sandwich shop,7844,4 Tramway Avenue,Stratford,London,,E15 4PG,,5,fhrs_5_en-gb,2019-12-20T00:00:00,525,Newham,https://www.newham.gov.uk,food@newham.gov.uk,"{'Hygiene': 0, 'Structural': 5, 'ConfidenceInManagement': 5}",FHRS,"{'longitude': 0.0023204, 'latitude': 51.5407214}",,4652.19339634915,False,"{'dataSource': None, 'extractDate': '0001-01-01T00:00:00', 'itemCount': 0, 'returncode': None, 'totalCount': 0, 'totalPages': 0, 'pageSize': 0, 'pageNumber': 0}","[{'rel': 'self', 'href': 'http://api.ratings.food.gov.uk/establishments/1204816'}]"
676ee56977c2ee147875f055,1206561,0,19/01011/FOOD,The Refreshment Food - Ground Floor,Pub/bar/nightclub,7843,27 Broadway,Stratford,London,,E15 4BQ,,4,fhrs_4_en-gb,2020-01-02T00:00:00,525,Newham,https://www.newham.gov.uk,food@newham.gov.uk,"{'Hygiene': 0, 'Structural': 10, 'ConfidenceInManagement': 0}",FHRS,"{'longitude': 0.00256399996578693, 'latitude': 51.5409736633301}",,4652.193750180006,False,"{'dataSource': None, 'extractDate': '0001-01-01T00:00:00', 'itemCount': 0, 'returncode': None, 'totalCount': 0, 'totalPages': 0, 'pageSize': 0, 'pageNumber': 0}","[{'rel': 'self', 'href': 'http://api.ratings.food.gov.uk/establishments/1206561'}]"
676ee56977c2ee147875f057,1018849,0,17/00676/FOOD,Karlas Kitchen,Takeaway/sandwich shop,7844,14 Bramall Close,Stratford,London,,E15 1RR,,5,fhrs_5_en-gb,2020-03-10T00:00:00,525,Newham,https://www.newham.gov.uk,food@newham.gov.uk,"{'Hygiene': 0, 'Structural': 5, 'ConfidenceInManagement': 0}",FHRS,"{'longitude': 0.011557, 'latitude': 51.550002}",,4652.196509288579,False,"{'dataSource': None, 'extractDate': '0001-01-01T00:00:00', 'itemCount': 0, 'returncode': None, 'totalCount': 0, 'totalPages': 0, 'pageSize': 0, 'pageNumber': 0}","[{'rel': 'self', 'href': 'http://api.ratings.food.gov.uk/establishments/1018849'}]"
676ee56977c2ee147875f061,727355,0,13/01329/FOOD,KFC,Takeaway/sandwich shop,7844,48 Broadway,Stratford,London,,E15 1NG,,5,fhrs_5_en-gb,2021-02-20T00:00:00,525,Newham,https://www.newham.gov.uk,food@newham.gov.uk,"{'Hygiene': 5, 'Structural': 5, 'ConfidenceInManagement': 5}",FHRS,"{'longitude': 0.001902, 'latitude': 51.541651}",,4652.242669328623,False,"{'dataSource': None, 'extractDate': '0001-01-01T00:00:00', 'itemCount': 0, 'returncode': None, 'totalCount': 0, 'totalPages': 0, 'pageSize': 0, 'pageNumber': 0}","[{'rel': 'self', 'href': 'http://api.ratings.food.gov.uk/establishments/727355'}]"
676ee56977c2ee147875f063,1389153,0,21/00370/FOOD,Wendys Restaurant,Restaurant/Cafe/Canteen,1,52 - 54 Broadway,Stratford,London,,E15 1NG,,5,fhrs_5_en-gb,2021-09-15T00:00:00,525,Newham,https://www.newham.gov.uk,food@newham.gov.uk,"{'Hygiene': 5, 'Structural': 5, 'ConfidenceInManagement': 5}",FHRS,"{'longitude': 0.001902, 'latitude': 51.541651}",,4652.242669328623,False,"{'dataSource': None, 'extractDate': '0001-01-01T00:00:00', 'itemCount': 0, 'returncode': None, 'totalCount': 0, 'totalPages': 0, 'pageSize': 0, 'pageNumber': 0}","[{'rel': 'self', 'href': 'http://api.ratings.food.gov.uk/establishments/1389153'}]"
676ee56977c2ee147875f067,864113,0,62700/0046/0/000,Starbucks Coffee Company,Other catering premises,7841,46 Broadway,Stratford,London,,E15 1NG,,5,fhrs_5_en-gb,2018-12-01T00:00:00,525,Newham,https://www.newham.gov.uk,food@newham.gov.uk,"{'Hygiene': 0, 'Structural': 5, 'ConfidenceInManagement': 0}",FHRS,"{'longitude': 0.001901, 'latitude': 51.541651}",,4652.242705776862,False,"{'dataSource': None, 'extractDate': '0001-01-01T00:00:00', 'itemCount': 0, 'returncode': None, 'totalCount': 0, 'totalPages': 0, 'pageSize': 0, 'pageNumber': 0}","[{'rel': 'self', 'href': 'http://api.ratings.food.gov.uk/establishments/864113'}]"
676ee56977c2ee147875f06b,979272,0,17/00293/FOOD,German Doner Kebab,Takeaway/sandwich shop,7844,50 Broadway,Stratford,London,,E15 1NG,,5,fhrs_5_en-gb,2019-07-16T00:00:00,525,Newham,https://www.newham.gov.uk,food@newham.gov.uk,"{'Hygiene': 0, 'Structural': 0, 'ConfidenceInManagement': 0}",FHRS,"{'longitude': 0.00190200004726648, 'latitude': 51.5416526794434}",,4652.242730793625,False,"{'dataSource': None, 'extractDate': '0001-01-01T00:00:00', 'itemCount': 0, 'returncode': None, 'totalCount': 0, 'totalPages': 0, 'pageSize': 0, 'pageNumber': 0}","[{'rel': 'self', 'href': 'http://api.ratings.food.gov.uk/establishments/979272'}]"
676ee56977c2ee147875f06d,1130120,0,19/00248/FOOD,Good Friend,Takeaway/sandwich shop,7844,113 The Grove,Stratford,London,,E15 1EN,,5,fhrs_5_en-gb,2020-01-24T00:00:00,525,Newham,https://www.newham.gov.uk,food@newham.gov.uk,"{'Hygiene': 0, 'Structural': 5, 'ConfidenceInManagement': 0}",FHRS,"{'longitude': 0.004716, 'latitude': 51.544661}",,4652.250279427268,False,"{'dataSource': None, 'extractDate': '0001-01-01T00:00:00', 'itemCount': 0, 'returncode': None, 'totalCount': 0, 'totalPages': 0, 'pageSize': 0, 'pageNumber': 0}","[{'rel': 'self', 'href': 'http://api.ratings.food.gov.uk/establishments/1130120'}]"
676ee56977c2ee147875f06e,641135,0,77640/0091/2/000,Morrisons,Retailers - supermarkets/hypermarkets,7840,15 The Grove,Stratford,London,,E15 1EN,,5,fhrs_5_en-gb,2019-05-02T00:00:00,525,Newham,https://www.newham.gov.uk,food@newham.gov.uk,"{'Hygiene': 0, 'Structural': 5, 'ConfidenceInManagement': 0}",FHRS,"{'longitude': 0.00471600005403161, 'latitude': 51.5446624755859}",,4652.250333436465,False,"{'dataSource': None, 'extractDate': '0001-01-01T00:00:00', 'itemCount': 0, 'returncode': None, 'totalCount': 0, 'totalPages': 0, 'pageSize': 0, 'pageNumber': 0}","[{'rel': 'self', 'href': 'http://api.ratings.food.gov.uk/establishments/641135'}]"
676ee56977c2ee147875f06f,1156128,0,19/00535/FOOD,The Sportsman,Pub/bar/nightclub,7843,78 - 102 Broadway,Stratford,London,,E15 1NG,,5,fhrs_5_en-gb,2019-12-20T00:00:00,525,Newham,https://www.newham.gov.uk,food@newham.gov.uk,"{'Hygiene': 0, 'Structural': 5, 'ConfidenceInManagement': 0}",FHRS,"{'longitude': 0.001901, 'latitude': 51.541651}",,4652.242705776862,False,"{'dataSource': None, 'extractDate': '0001-01-01T00:00:00', 'itemCount': 0, 'returncode': None, 'totalCount': 0, 'totalPages': 0, 'pageSize': 0, 'pageNumber': 0}","[{'rel': 'self', 'href': 'http://api.ratings.food.gov.uk/establishments/1156128'}]"
676ee56977c2ee147875f072,919599,0,16/00609/FOOD,Corner News,Retailers - other,4613,12 Cruikshank Road,Stratford,London,,E15 1SN,,4,fhrs_4_en-gb,2018-01-24T00:00:00,525,Newham,https://www.newham.gov.uk,food@newham.gov.uk,"{'Hygiene': 5, 'Structural': 5, 'ConfidenceInManagement': 10}",FHRS,"{'longitude': 0.010907, 'latitude': 51.550651}",,4652.243953906884,False,"{'dataSource': None, 'extractDate': '0001-01-01T00:00:00', 'itemCount': 0, 'returncode': None, 'totalCount': 0, 'totalPages': 0, 'pageSize': 0, 'pageNumber': 0}","[{'rel': 'self', 'href': 'http://api.ratings.food.gov.uk/establishments/919599'}]"
676ee56977c2ee147875f073,1252989,0,20/00244/FOOD,Papillion Pizza,Takeaway/sandwich shop,7844,111 The Grove,Stratford,London,,E15 1EN,,5,fhrs_5_en-gb,2021-02-10T00:00:00,525,Newham,https://www.newham.gov.uk,food@newham.gov.uk,"{'Hygiene': 0, 'Structural': 0, 'ConfidenceInManagement': 5}",FHRS,"{'longitude': 0.004716, 'latitude': 51.54466}",,4652.250242824066,False,"{'dataSource': None, 'extractDate': '0001-01-01T00:00:00', 'itemCount': 0, 'returncode': None, 'totalCount': 0, 'totalPages': 0, 'pageSize': 0, 'pageNumber': 0}","[{'rel': 'self', 'href': 'http://api.ratings.food.gov.uk/establishments/1252989'}]"
676ee56977c2ee147875f076,1006734,0,17/00517/FOOD,Shazan Select Counter Within Morrisons,Retailers - other,4613,15 The Grove,Stratford,London,,E15 1EN,,5,fhrs_5_en-gb,2020-02-08T00:00:00,525,Newham,https://www.newham.gov.uk,food@newham.gov.uk,"{'Hygiene': 0, 'Structural': 5, 'ConfidenceInManagement': 0}",FHRS,"{'longitude': 0.00471600005403161, 'latitude': 51.5446624755859}",,4652.250333436465,False,"{'dataSource': None, 'extractDate': '0001-01-01T00:00:00', 'itemCount': 0, 'returncode': None, 'totalCount': 0, 'totalPages': 0, 'pageSize': 0, 'pageNumber': 0}","[{'rel': 'self', 'href': 'http://api.ratings.food.gov.uk/establishments/1006734'}]"
